TaskID,SourceRegion,TargetRegion,StartHour,EndHour,NetworkLatency_ms,GPU_Demand,TaskType
364,RegionE,RegionE,495.0,495.1666666666667,5.0,27.0,AITraining
365,RegionF,RegionF,168.0,173.48333333333332,5.0,105.0,AITraining
366,RegionF,RegionF,2182.0,2188.516666666667,5.0,9.0,BatchInference
367,RegionA,RegionA,1517.0,1522.7,5.0,14.0,BatchInference
368,RegionA,RegionA,2072.0,2074.833333333333,5.0,3.0,RealTimeInference
369,RegionD,RegionD,1397.0,1397.3166666666666,5.0,21.0,AITraining
370,RegionB,RegionB,1720.0,1722.45,5.0,5.0,RealTimeInference
371,RegionD,RegionD,432.0,432.3666666666667,5.0,15.0,BatchInference
372,RegionE,RegionE,1483.0,1484.55,5.0,11.0,BatchInference
373,RegionF,RegionF,1883.0,1884.8333333333333,5.0,80.0,AITraining
374,RegionC,RegionC,626.0,630.5666666666667,5.0,88.0,AITraining
375,RegionB,RegionB,721.0,721.7833333333333,5.0,14.0,BatchInference
376,RegionD,RegionD,2137.0,2138.733333333333,5.0,50.0,AITraining
377,RegionE,RegionE,1106.0,1111.45,5.0,64.0,AITraining
378,RegionE,RegionE,2204.0,2209.7166666666667,5.0,75.0,AITraining
379,RegionF,RegionF,1904.0,1905.4166666666667,5.0,14.0,BatchInference
380,RegionA,RegionA,1099.0,1099.1666666666667,5.0,6.0,BatchInference
381,RegionB,RegionB,1005.0,1006.15,5.0,11.0,BatchInference
382,RegionB,RegionB,1142.0,1146.6,5.0,5.0,RealTimeInference
383,RegionC,RegionC,998.0,1002.65,5.0,12.0,BatchInference
384,RegionD,RegionD,2334.0,2336.9,5.0,6.0,BatchInference
385,RegionF,RegionF,1552.0,1558.4666666666667,5.0,20.0,AITraining
386,RegionF,RegionF,117.0,118.18333333333334,5.0,17.0,BatchInference
387,RegionA,RegionA,1331.0,1335.1,5.0,7.0,BatchInference
388,RegionA,RegionA,1997.0,2002.0833333333333,5.0,2.0,RealTimeInference
389,RegionB,RegionB,1453.0,1457.95,5.0,7.0,RealTimeInference
390,RegionD,RegionD,1394.0,1400.0333333333333,5.0,22.0,BatchInference
391,RegionD,RegionD,1131.0,1133.5666666666666,5.0,18.0,BatchInference
392,RegionF,RegionF,41.0,46.3,5.0,112.0,AITraining
393,RegionA,RegionA,782.0,782.8,5.0,119.0,AITraining
394,RegionA,RegionA,988.0,990.3833333333332,5.0,3.0,RealTimeInference
395,RegionD,RegionD,1664.0,1667.1333333333334,5.0,82.0,AITraining
396,RegionC,RegionC,2274.0,2274.4,5.0,11.0,BatchInference
397,RegionB,RegionB,1950.0,1954.9666666666667,5.0,7.0,RealTimeInference
398,RegionF,RegionF,2010.0,2012.7666666666669,5.0,109.0,AITraining
399,RegionF,RegionF,70.0,71.76666666666667,5.0,9.0,BatchInference
400,RegionA,RegionA,1205.0,1209.9666666666667,5.0,5.0,RealTimeInference
401,RegionA,RegionA,1656.0,1657.5833333333333,5.0,6.0,RealTimeInference
402,RegionD,RegionD,996.0,998.2,5.0,81.0,AITraining
403,RegionD,RegionD,2382.0,2384.116666666667,5.0,13.0,BatchInference
404,RegionD,RegionD,1938.0,1940.8,5.0,9.0,BatchInference
405,RegionF,RegionF,2174.0,2180.233333333333,5.0,62.0,AITraining
406,RegionA,RegionA,1742.0,1742.4,5.0,23.0,BatchInference
407,RegionD,RegionD,2254.0,2258.5,5.0,44.0,AITraining
408,RegionB,RegionB,1441.0,1446.6833333333334,5.0,18.0,BatchInference
409,RegionD,RegionD,1858.0,1859.7333333333331,5.0,60.0,AITraining
410,RegionD,RegionD,1255.0,1260.0166666666669,5.0,22.0,BatchInference
411,RegionE,RegionE,944.0,945.3,5.0,14.0,BatchInference
412,RegionE,RegionE,788.0,792.3833333333333,5.0,4.0,RealTimeInference
413,RegionA,RegionA,489.0,489.78333333333336,5.0,13.0,BatchInference
414,RegionD,RegionD,2194.0,2194.5333333333333,5.0,21.0,AITraining
415,RegionD,RegionD,758.0,763.1833333333333,5.0,62.0,AITraining
416,RegionB,RegionB,886.0,889.7833333333333,5.0,3.0,RealTimeInference
417,RegionE,RegionE,1983.0,1986.65,5.0,28.0,AITraining
418,RegionE,RegionE,2148.0,2149.883333333333,5.0,4.0,BatchInference
419,RegionA,RegionA,1159.0,1165.0833333333333,5.0,75.0,AITraining
420,RegionA,RegionA,795.0,801.4166666666666,5.0,4.0,RealTimeInference
421,RegionB,RegionB,931.0,933.2666666666668,5.0,8.0,BatchInference
422,RegionC,RegionC,734.0,738.9333333333333,5.0,13.0,BatchInference
423,RegionD,RegionD,57.0,57.63333333333333,5.0,12.0,BatchInference
424,RegionF,RegionF,2187.0,2192.1,5.0,93.0,AITraining
425,RegionD,RegionD,1123.0,1127.4333333333334,5.0,6.0,RealTimeInference
426,RegionA,RegionA,223.0,228.91666666666663,5.0,6.0,RealTimeInference
427,RegionD,RegionD,1196.0,1199.1833333333334,5.0,125.0,AITraining
428,RegionD,RegionD,517.0,517.1666666666666,5.0,102.0,AITraining
429,RegionE,RegionE,2012.0,2013.0666666666664,5.0,78.0,AITraining
430,RegionC,RegionC,50.0,52.63333333333333,5.0,3.0,RealTimeInference
431,RegionF,RegionF,1164.0,1166.4333333333334,5.0,62.0,AITraining
432,RegionF,RegionF,1960.0,1965.3666666666663,5.0,13.0,BatchInference
433,RegionA,RegionA,1395.0,1396.2,5.0,12.0,BatchInference
434,RegionA,RegionA,210.0,211.65,5.0,4.0,RealTimeInference
435,RegionC,RegionC,1956.0,1962.5833333333333,5.0,14.0,BatchInference
436,RegionB,RegionB,267.0,272.93333333333334,5.0,7.0,RealTimeInference
437,RegionD,RegionD,2014.0,2020.2166666666667,5.0,20.0,BatchInference
438,RegionC,RegionC,2363.0,2366.1833333333334,5.0,3.0,RealTimeInference
439,RegionA,RegionA,219.0,222.15,5.0,39.0,AITraining
440,RegionA,RegionA,611.0,613.8333333333334,5.0,6.0,RealTimeInference
441,RegionD,RegionD,1244.0,1245.2,5.0,64.0,AITraining
442,RegionB,RegionB,1016.0,1018.7166666666668,5.0,3.0,RealTimeInference
443,RegionC,RegionC,2285.0,2285.9666666666667,5.0,4.0,RealTimeInference
444,RegionE,RegionE,924.0,925.55,5.0,10.0,BatchInference
445,RegionF,RegionF,1558.0,1560.6166666666666,5.0,120.0,AITraining
446,RegionA,RegionA,1813.0,1818.6,5.0,11.0,BatchInference
447,RegionB,RegionB,1756.0,1758.5,5.0,4.0,BatchInference
448,RegionC,RegionC,2329.0,2332.6666666666665,5.0,22.0,BatchInference
449,RegionE,RegionE,246.0,248.78333333333333,5.0,77.0,AITraining
450,RegionE,RegionE,406.0,410.9166666666667,5.0,44.0,AITraining
451,RegionC,RegionC,864.0,868.4333333333333,5.0,3.0,RealTimeInference
452,RegionA,RegionA,332.0,335.06666666666666,5.0,17.0,BatchInference
453,RegionA,RegionA,982.0,984.0333333333332,5.0,2.0,RealTimeInference
454,RegionA,RegionA,2260.0,2265.4666666666667,5.0,2.0,RealTimeInference
455,RegionB,RegionB,641.0,645.55,5.0,4.0,RealTimeInference
456,RegionB,RegionB,1673.0,1679.1333333333334,5.0,5.0,RealTimeInference
457,RegionE,RegionE,1924.0,1928.5833333333333,5.0,6.0,BatchInference
458,RegionF,RegionF,133.0,139.25,5.0,13.0,BatchInference
459,RegionA,RegionA,1180.0,1181.0666666666666,5.0,2.0,RealTimeInference
460,RegionD,RegionD,1158.0,1161.1166666666666,5.0,107.0,AITraining
461,RegionD,RegionD,1859.0,1864.5,5.0,22.0,AITraining
462,RegionB,RegionB,956.0,960.4,5.0,1.0,RealTimeInference
463,RegionD,RegionD,810.0,814.3,5.0,11.0,BatchInference
464,RegionE,RegionE,470.0,471.26666666666665,5.0,18.0,BatchInference
465,RegionA,RegionA,920.0,924.55,5.0,66.0,AITraining
466,RegionD,RegionD,610.0,611.6166666666667,5.0,49.0,AITraining
467,RegionB,RegionB,582.0,584.15,5.0,17.0,BatchInference
468,RegionB,RegionB,244.0,246.9,5.0,6.0,RealTimeInference
469,RegionB,RegionB,1259.0,1262.8666666666666,5.0,6.0,RealTimeInference
470,RegionF,RegionF,2331.0,2331.266666666667,5.0,70.0,AITraining
471,RegionF,RegionF,1798.0,1800.8333333333333,5.0,13.0,BatchInference
472,RegionA,RegionA,1919.0,1921.6,5.0,7.0,RealTimeInference
473,RegionD,RegionD,1245.0,1245.75,5.0,127.0,AITraining
474,RegionD,RegionD,1648.0,1648.1833333333334,5.0,44.0,AITraining
475,RegionC,RegionC,2049.0,2052.4333333333334,5.0,4.0,BatchInference
476,RegionE,RegionE,2022.0,2026.05,5.0,35.0,AITraining
477,RegionE,RegionE,329.0,331.1333333333333,5.0,5.0,BatchInference
478,RegionF,RegionF,163.0,167.5,5.0,27.0,AITraining
479,RegionA,RegionA,1320.0,1324.4166666666667,5.0,8.0,BatchInference
480,RegionD,RegionD,1025.0,1028.9166666666667,5.0,109.0,AITraining
481,RegionB,RegionB,374.0,380.06666666666666,5.0,5.0,RealTimeInference
482,RegionB,RegionB,2356.0,2362.2166666666667,5.0,4.0,RealTimeInference
483,RegionF,RegionF,84.0,87.51666666666667,5.0,39.0,AITraining
484,RegionF,RegionF,1103.0,1104.1333333333334,5.0,45.0,AITraining
485,RegionB,RegionB,164.0,167.88333333333333,5.0,125.0,AITraining
486,RegionA,RegionA,1927.0,1927.3833333333332,5.0,1.0,RealTimeInference
487,RegionD,RegionD,1811.0,1815.1,5.0,24.0,AITraining
488,RegionC,RegionC,743.0,747.25,5.0,10.0,BatchInference
489,RegionE,RegionE,1785.0,1785.2166666666667,5.0,37.0,AITraining
490,RegionF,RegionF,2014.0,2014.6333333333332,5.0,41.0,AITraining
491,RegionF,RegionF,1925.0,1930.0333333333333,5.0,5.0,RealTimeInference
492,RegionA,RegionA,1672.0,1674.5833333333333,5.0,14.0,BatchInference
493,RegionB,RegionB,1315.0,1315.8333333333333,5.0,13.0,BatchInference
494,RegionD,RegionD,428.0,428.4333333333333,5.0,53.0,AITraining
495,RegionB,RegionB,1350.0,1356.45,5.0,5.0,RealTimeInference
496,RegionD,RegionD,2029.0,2031.1,5.0,15.0,BatchInference
497,RegionF,RegionF,1640.0,1640.6,5.0,13.0,BatchInference
498,RegionA,RegionA,150.0,153.8,5.0,72.0,AITraining
499,RegionA,RegionA,360.0,364.6166666666667,5.0,11.0,BatchInference
500,RegionB,RegionB,1033.0,1036.0333333333333,5.0,16.0,BatchInference
501,RegionC,RegionC,474.0,477.31666666666666,5.0,20.0,BatchInference
502,RegionD,RegionD,2107.0,2109.3166666666666,5.0,17.0,BatchInference
503,RegionC,RegionC,2222.0,2228.2,5.0,4.0,RealTimeInference
504,RegionF,RegionF,1692.0,1695.1666666666667,5.0,4.0,BatchInference
505,RegionA,RegionA,768.0,768.6333333333333,5.0,4.0,RealTimeInference
506,RegionD,RegionD,1481.0,1486.0833333333333,5.0,36.0,AITraining
507,RegionD,RegionD,2041.0,2044.2666666666669,5.0,26.0,AITraining
508,RegionE,RegionE,1810.0,1815.3166666666664,5.0,54.0,AITraining
509,RegionC,RegionC,833.0,835.0,5.0,2.0,RealTimeInference
510,RegionE,RegionE,2249.0,2253.9666666666667,5.0,8.0,BatchInference
511,RegionA,RegionA,1179.0,1183.1333333333334,5.0,2.0,RealTimeInference
512,RegionA,RegionA,1985.0,1988.9333333333332,5.0,23.0,BatchInference
513,RegionA,RegionA,118.0,124.23333333333332,5.0,4.0,RealTimeInference
514,RegionD,RegionD,980.0,983.5,5.0,122.0,AITraining
515,RegionE,RegionE,648.0,649.3666666666667,5.0,41.0,AITraining
516,RegionE,RegionE,2256.0,2256.4333333333334,5.0,12.0,BatchInference
517,RegionE,RegionE,2262.0,2263.1666666666665,5.0,1.0,RealTimeInference
518,RegionA,RegionA,381.0,381.85,5.0,14.0,BatchInference
519,RegionA,RegionA,464.0,469.0,5.0,1.0,RealTimeInference
520,RegionB,RegionB,481.0,482.95,5.0,6.0,BatchInference
521,RegionE,RegionE,630.0,631.85,5.0,59.0,AITraining
522,RegionD,RegionD,1195.0,1199.7333333333331,5.0,5.0,BatchInference
523,RegionF,RegionF,1119.0,1124.2333333333331,5.0,116.0,AITraining
524,RegionA,RegionA,1976.0,1977.1,5.0,20.0,BatchInference
525,RegionA,RegionA,998.0,998.35,5.0,20.0,BatchInference
526,RegionB,RegionB,2257.0,2262.8,5.0,19.0,BatchInference
527,RegionB,RegionB,1571.0,1572.5,5.0,7.0,RealTimeInference
528,RegionB,RegionB,2081.0,2084.45,5.0,7.0,RealTimeInference
529,RegionF,RegionF,559.0,563.6166666666667,5.0,87.0,AITraining
530,RegionD,RegionD,1131.0,1137.2333333333331,5.0,7.0,RealTimeInference
531,RegionA,RegionA,1392.0,1396.5833333333333,5.0,18.0,BatchInference
532,RegionD,RegionD,1094.0,1098.85,5.0,31.0,AITraining
533,RegionB,RegionB,1158.0,1162.3166666666666,5.0,5.0,RealTimeInference
534,RegionE,RegionE,1222.0,1227.7333333333331,5.0,22.0,AITraining
535,RegionE,RegionE,2375.0,2381.333333333333,5.0,22.0,AITraining
536,RegionF,RegionF,2005.0,2010.4,5.0,63.0,AITraining
537,RegionF,RegionF,1829.0,1832.8666666666663,5.0,7.0,RealTimeInference
538,RegionC,RegionC,1983.0,1984.8666666666663,5.0,109.0,AITraining
539,RegionB,RegionB,1361.0,1363.8,5.0,20.0,BatchInference
540,RegionD,RegionD,2225.0,2228.2833333333333,5.0,39.0,AITraining
541,RegionD,RegionD,1865.0,1867.3333333333333,5.0,16.0,BatchInference
542,RegionE,RegionE,772.0,775.2,5.0,8.0,BatchInference
543,RegionF,RegionF,978.0,978.8,5.0,102.0,AITraining
544,RegionB,RegionB,1568.0,1568.2166666666667,5.0,30.0,AITraining
545,RegionA,RegionA,1682.0,1685.65,5.0,5.0,RealTimeInference
546,RegionB,RegionB,1303.0,1304.95,5.0,1.0,RealTimeInference
547,RegionE,RegionE,1937.0,1940.9333333333332,5.0,81.0,AITraining
548,RegionE,RegionE,1561.0,1565.3333333333333,5.0,57.0,AITraining
549,RegionE,RegionE,623.0,627.7166666666667,5.0,16.0,BatchInference
550,RegionF,RegionF,151.0,151.8,5.0,6.0,BatchInference
551,RegionA,RegionA,2057.0,2062.45,5.0,6.0,RealTimeInference
552,RegionD,RegionD,1359.0,1363.6833333333334,5.0,123.0,AITraining
553,RegionB,RegionB,1803.0,1809.1333333333332,5.0,4.0,RealTimeInference
554,RegionB,RegionB,2154.0,2155.233333333333,5.0,4.0,RealTimeInference
555,RegionD,RegionD,62.0,64.51666666666667,5.0,20.0,BatchInference
556,RegionF,RegionF,590.0,595.55,5.0,45.0,AITraining
557,RegionA,RegionA,632.0,637.0333333333333,5.0,21.0,BatchInference
558,RegionA,RegionA,1923.0,1926.3666666666663,5.0,1.0,RealTimeInference
559,RegionB,RegionB,1386.0,1387.3666666666666,5.0,17.0,BatchInference
560,RegionD,RegionD,1628.0,1630.4833333333331,5.0,30.0,AITraining
561,RegionE,RegionE,328.0,333.03333333333336,5.0,74.0,AITraining
562,RegionE,RegionE,2185.0,2191.483333333333,5.0,8.0,BatchInference
563,RegionF,RegionF,1297.0,1302.4666666666667,5.0,9.0,BatchInference
564,RegionC,RegionC,1998.0,1998.3333333333333,5.0,61.0,AITraining
565,RegionD,RegionD,147.0,150.91666666666666,5.0,77.0,AITraining
566,RegionD,RegionD,280.0,281.1333333333333,5.0,40.0,AITraining
567,RegionB,RegionB,1177.0,1182.3166666666666,5.0,4.0,RealTimeInference
568,RegionC,RegionC,370.0,371.9333333333333,5.0,5.0,RealTimeInference
569,RegionE,RegionE,403.0,406.78333333333336,5.0,5.0,BatchInference
570,RegionA,RegionA,411.0,415.4666666666666,5.0,56.0,AITraining
571,RegionA,RegionA,681.0,685.5,5.0,9.0,BatchInference
572,RegionD,RegionD,1226.0,1229.1,5.0,69.0,AITraining
573,RegionB,RegionB,188.0,194.45,5.0,1.0,RealTimeInference
574,RegionD,RegionD,229.0,235.46666666666667,5.0,20.0,BatchInference
575,RegionE,RegionE,1468.0,1471.1166666666666,5.0,13.0,BatchInference
576,RegionF,RegionF,1764.0,1766.5666666666666,5.0,21.0,BatchInference
577,RegionA,RegionA,1000.0,1003.9333333333332,5.0,3.0,RealTimeInference
578,RegionD,RegionD,1687.0,1689.15,5.0,117.0,AITraining
579,RegionD,RegionD,737.0,742.6333333333333,5.0,126.0,AITraining
580,RegionB,RegionB,717.0,723.1,5.0,4.0,RealTimeInference
581,RegionC,RegionC,1566.0,1567.9,5.0,2.0,RealTimeInference
582,RegionF,RegionF,986.0,986.6333333333332,5.0,71.0,AITraining
583,RegionA,RegionA,2388.0,2391.9166666666665,5.0,12.0,BatchInference
584,RegionA,RegionA,951.0,951.3,5.0,4.0,RealTimeInference
585,RegionB,RegionB,1040.0,1040.5666666666666,5.0,18.0,BatchInference
586,RegionC,RegionC,1045.0,1048.9166666666667,5.0,8.0,BatchInference
587,RegionE,RegionE,38.0,38.78333333333333,5.0,103.0,AITraining
588,RegionE,RegionE,1178.0,1184.6333333333334,5.0,11.0,BatchInference
589,RegionF,RegionF,2238.0,2238.766666666667,5.0,63.0,AITraining
590,RegionA,RegionA,302.0,306.8833333333333,5.0,4.0,RealTimeInference
591,RegionB,RegionB,1415.0,1416.5,5.0,8.0,BatchInference
592,RegionD,RegionD,1225.0,1228.8833333333334,5.0,55.0,AITraining
593,RegionE,RegionE,1737.0,1739.0666666666666,5.0,77.0,AITraining
594,RegionE,RegionE,1024.0,1025.0833333333333,5.0,73.0,AITraining
595,RegionE,RegionE,1237.0,1237.8166666666666,5.0,11.0,BatchInference
596,RegionF,RegionF,1575.0,1579.1,5.0,3.0,RealTimeInference
597,RegionA,RegionA,436.0,439.75,5.0,4.0,BatchInference
598,RegionA,RegionA,1562.0,1564.95,5.0,3.0,RealTimeInference
599,RegionD,RegionD,1470.0,1471.1333333333334,5.0,107.0,AITraining
600,RegionE,RegionE,1211.0,1215.6333333333334,5.0,74.0,AITraining
601,RegionE,RegionE,1209.0,1214.9,5.0,122.0,AITraining
602,RegionC,RegionC,1621.0,1627.0833333333333,5.0,5.0,RealTimeInference
603,RegionA,RegionA,33.0,33.266666666666666,5.0,9.0,BatchInference
604,RegionD,RegionD,200.0,205.38333333333333,5.0,20.0,AITraining
605,RegionD,RegionD,2034.0,2036.8166666666664,5.0,46.0,AITraining
606,RegionC,RegionC,942.0,944.7833333333332,5.0,14.0,BatchInference
607,RegionE,RegionE,1443.0,1444.5166666666669,5.0,54.0,AITraining
608,RegionC,RegionC,778.0,781.5833333333334,5.0,4.0,RealTimeInference
609,RegionF,RegionF,1026.0,1026.35,5.0,92.0,AITraining
610,RegionC,RegionC,560.0,563.8833333333333,5.0,54.0,AITraining
611,RegionD,RegionD,397.0,399.73333333333335,5.0,28.0,AITraining
612,RegionD,RegionD,161.0,167.15,5.0,120.0,AITraining
613,RegionD,RegionD,1805.0,1810.8833333333332,5.0,5.0,BatchInference
614,RegionC,RegionC,2373.0,2378.583333333333,5.0,5.0,RealTimeInference
615,RegionF,RegionF,538.0,539.3833333333333,5.0,22.0,BatchInference
616,RegionA,RegionA,1208.0,1209.15,5.0,1.0,RealTimeInference
617,RegionA,RegionA,1701.0,1701.7666666666669,5.0,18.0,BatchInference
618,RegionA,RegionA,822.0,825.4166666666666,5.0,5.0,RealTimeInference
619,RegionB,RegionB,2209.0,2212.8,5.0,4.0,RealTimeInference
620,RegionD,RegionD,2174.0,2180.383333333333,5.0,20.0,BatchInference
621,RegionF,RegionF,1116.0,1118.15,5.0,80.0,AITraining
622,RegionE,RegionE,1052.0,1057.25,5.0,3.0,RealTimeInference
623,RegionA,RegionA,1208.0,1211.0666666666666,5.0,17.0,BatchInference
624,RegionD,RegionD,1387.0,1389.8833333333334,5.0,44.0,AITraining
625,RegionB,RegionB,1918.0,1924.5,5.0,3.0,RealTimeInference
626,RegionB,RegionB,576.0,576.6333333333333,5.0,4.0,RealTimeInference
627,RegionC,RegionC,1627.0,1629.3833333333334,5.0,3.0,RealTimeInference
628,RegionF,RegionF,1498.0,1499.1166666666666,5.0,126.0,AITraining
629,RegionA,RegionA,1616.0,1619.9166666666667,5.0,7.0,RealTimeInference
630,RegionA,RegionA,1083.0,1084.8,5.0,5.0,RealTimeInference
631,RegionD,RegionD,506.0,510.6666666666667,5.0,28.0,AITraining
632,RegionC,RegionC,1509.0,1513.95,5.0,14.0,BatchInference
633,RegionE,RegionE,1073.0,1074.55,5.0,17.0,AITraining
634,RegionF,RegionF,1560.0,1560.6,5.0,37.0,AITraining
635,RegionF,RegionF,1521.0,1527.5166666666669,5.0,82.0,AITraining
636,RegionA,RegionA,957.0,958.6833333333332,5.0,4.0,RealTimeInference
637,RegionB,RegionB,102.0,108.1,5.0,18.0,BatchInference
638,RegionD,RegionD,2299.0,2303.516666666667,5.0,74.0,AITraining
639,RegionC,RegionC,906.0,912.6,5.0,22.0,BatchInference
640,RegionE,RegionE,258.0,264.4833333333333,5.0,16.0,AITraining
641,RegionF,RegionF,1901.0,1903.85,5.0,53.0,AITraining
642,RegionF,RegionF,1237.0,1241.8333333333333,5.0,76.0,AITraining
643,RegionC,RegionC,1672.0,1676.6666666666667,5.0,39.0,AITraining
644,RegionA,RegionA,572.0,572.6,5.0,4.0,RealTimeInference
645,RegionB,RegionB,152.0,154.56666666666666,5.0,4.0,RealTimeInference
646,RegionD,RegionD,2017.0,2017.6,5.0,11.0,BatchInference
647,RegionC,RegionC,398.0,401.4666666666666,5.0,6.0,RealTimeInference
648,RegionD,RegionD,2201.0,2204.1666666666665,5.0,3.0,RealTimeInference
649,RegionA,RegionA,1591.0,1591.9166666666667,5.0,4.0,RealTimeInference
650,RegionB,RegionB,1519.0,1522.85,5.0,18.0,BatchInference
651,RegionD,RegionD,2212.0,2216.7,5.0,93.0,AITraining
652,RegionC,RegionC,632.0,635.95,5.0,15.0,BatchInference
653,RegionD,RegionD,405.0,410.4666666666666,5.0,12.0,BatchInference
654,RegionE,RegionE,1671.0,1672.35,5.0,5.0,BatchInference
655,RegionF,RegionF,134.0,137.56666666666666,5.0,14.0,BatchInference
656,RegionC,RegionC,1517.0,1521.7666666666669,5.0,96.0,AITraining
657,RegionA,RegionA,1816.0,1821.7833333333333,5.0,2.0,RealTimeInference
658,RegionC,RegionC,967.0,969.9166666666666,5.0,17.0,BatchInference
659,RegionD,RegionD,406.0,409.76666666666665,5.0,14.0,BatchInference
660,RegionE,RegionE,1504.0,1505.85,5.0,48.0,AITraining
661,RegionF,RegionF,1469.0,1473.6,5.0,56.0,AITraining
662,RegionA,RegionA,1630.0,1631.6166666666666,5.0,6.0,RealTimeInference
663,RegionA,RegionA,777.0,778.4166666666666,5.0,12.0,BatchInference
664,RegionB,RegionB,1862.0,1864.8166666666664,5.0,1.0,RealTimeInference
665,RegionB,RegionB,868.0,873.3166666666667,5.0,7.0,RealTimeInference
666,RegionE,RegionE,87.0,89.61666666666666,5.0,101.0,AITraining
667,RegionC,RegionC,1366.0,1370.1833333333334,5.0,1.0,RealTimeInference
668,RegionE,RegionE,515.0,518.9,5.0,4.0,RealTimeInference
669,RegionC,RegionC,840.0,841.4333333333333,5.0,48.0,AITraining
670,RegionA,RegionA,2270.0,2271.866666666667,5.0,4.0,RealTimeInference
671,RegionB,RegionB,884.0,890.1333333333333,5.0,2.0,RealTimeInference
672,RegionB,RegionB,1345.0,1347.1833333333334,5.0,2.0,RealTimeInference
673,RegionC,RegionC,11.0,12.916666666666666,5.0,2.0,RealTimeInference
674,RegionE,RegionE,592.0,598.15,5.0,15.0,BatchInference
675,RegionA,RegionA,2212.0,2214.2,5.0,3.0,RealTimeInference
676,RegionA,RegionA,714.0,718.5166666666667,5.0,9.0,BatchInference
677,RegionA,RegionA,105.0,105.83333333333331,5.0,1.0,RealTimeInference
678,RegionB,RegionB,60.0,64.55,5.0,2.0,RealTimeInference
679,RegionD,RegionD,974.0,979.95,5.0,11.0,BatchInference
680,RegionF,RegionF,1326.0,1331.45,5.0,77.0,AITraining
681,RegionE,RegionE,713.0,714.55,5.0,7.0,RealTimeInference
682,RegionA,RegionA,214.0,220.65,5.0,19.0,BatchInference
683,RegionA,RegionA,1724.0,1730.5333333333333,5.0,2.0,RealTimeInference
684,RegionD,RegionD,465.0,468.28333333333336,5.0,18.0,AITraining
685,RegionE,RegionE,260.0,260.35,5.0,121.0,AITraining
686,RegionD,RegionD,1836.0,1836.5666666666664,5.0,15.0,BatchInference
687,RegionE,RegionE,2102.0,2104.1833333333334,5.0,16.0,BatchInference
688,RegionA,RegionA,446.0,450.1166666666667,5.0,34.0,AITraining
689,RegionA,RegionA,2063.0,2066.833333333333,5.0,7.0,BatchInference
690,RegionA,RegionA,177.0,180.2,5.0,7.0,RealTimeInference
691,RegionD,RegionD,2135.0,2140.15,5.0,47.0,AITraining
692,RegionD,RegionD,1876.0,1879.6666666666667,5.0,21.0,BatchInference
693,RegionF,RegionF,127.0,133.01666666666668,5.0,37.0,AITraining
694,RegionD,RegionD,1961.0,1963.3333333333333,5.0,1.0,RealTimeInference
695,RegionA,RegionA,1746.0,1746.7333333333331,5.0,13.0,BatchInference
696,RegionD,RegionD,442.0,445.6,5.0,76.0,AITraining
697,RegionB,RegionB,1816.0,1821.6833333333332,5.0,4.0,BatchInference
