Hour,Region,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridSell_MW,GridLoad_MW,GridCharge_MW,RenewableDirect_MW,RenewableCharge_MW,RenewableSell_MW,Curtailment_MW,ChargePower_MW,DischargePower_MW,SOC_MWh
169,RegionA,32.1066666667,360.523333,392.6299996667,530.050499550045,0.0,0.0,0.0,0.0,530.050499550045,0.0,0.0,57.81950044995506,0.0,0.0,64.5
170,RegionA,34.7683333333,368.431667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,105.67999955004495,0.0,0.0,64.5
171,RegionA,29.157,374.043,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,178.02999999999997,0.0,0.0,64.5
172,RegionA,29.0216666667,374.178333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,255.68000044995495,0.0,0.0,64.5
173,RegionA,26.5823333333,376.617667,403.20000033329995,544.3200004499549,0.0,0.0,0.0,0.0,544.3200004499549,0.0,0.0,333.32999955004504,0.0,0.0,64.5
174,RegionA,19.679,383.521,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,405.67999999999995,0.0,0.0,64.5
175,RegionA,45.1933333333,358.006667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,467.80999955004495,0.0,0.0,64.5
176,RegionA,38.5306666667,364.669333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,515.4900004499549,0.0,0.0,64.5
177,RegionA,38.94,364.26,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
178,RegionA,38.2346666667,364.965333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,555.6800004499551,0.0,0.0,64.5
179,RegionA,30.904,366.046,396.95,535.8825,0.0,0.0,0.0,0.0,535.8825,0.0,0.0,553.8974999999999,0.0,0.0,64.5
180,RegionA,25.597,315.633,341.22999999999996,460.66049999999996,0.0,0.0,0.0,0.0,460.66049999999996,0.0,0.0,599.1495,0.0,0.0,64.5
181,RegionA,16.255,317.99,334.245,451.23075000000006,0.0,0.0,0.0,0.0,451.23075000000006,0.0,0.0,560.8992499999999,0.0,0.0,64.5
182,RegionA,14.3396666667,303.750333,318.0899996667,429.42149955004504,0.0,0.0,0.0,0.0,429.42149955004504,0.0,0.0,520.578500449955,0.0,0.0,64.5
183,RegionA,20.5666666667,278.432333,298.9989996667,403.64864955004504,0.0,0.0,0.0,0.0,403.64864955004504,0.0,0.0,474.00135044995494,0.0,0.0,64.5
184,RegionA,37.176,201.404,238.57999999999998,322.083,0.0,0.0,0.0,0.0,322.083,0.0,0.0,477.917,0.0,0.0,64.5
185,RegionA,31.8833333333,200.586667,232.4700003333,313.834500449955,0.0,0.0,0.0,0.0,313.834500449955,0.0,0.0,408.51549955004504,0.0,0.0,64.5
186,RegionA,25.1836666667,208.206333,233.3899996667,315.076499550045,0.0,0.0,0.0,0.0,315.076499550045,0.0,0.0,334.923500449955,0.0,0.0,64.5
187,RegionA,7.78,230.37,238.15,321.50250000000005,0.0,0.0,0.0,0.0,321.50250000000005,0.0,0.0,266.36749999999995,0.0,0.0,64.5
188,RegionA,9.8486666667,237.691333,247.5399996667,334.17899955004503,0.0,0.0,0.0,0.0,334.17899955004503,0.0,0.0,206.01100044995502,0.0,0.0,64.5
189,RegionA,9.0256666667,256.834333,265.8599996667,358.910999550045,0.0,0.0,0.0,0.0,358.910999550045,0.0,0.0,151.30900044995502,0.0,0.0,64.5
190,RegionA,22.195,257.145,279.34,377.109,0.0,0.0,0.0,0.0,377.109,0.0,0.0,122.89100000000002,0.0,0.0,64.5
191,RegionA,24.1666666667,286.893333,311.0599996667,419.930999550045,0.0,0.0,0.0,0.0,419.930999550045,-0.0,0.0,90.28900044995504,0.0,0.0,64.5
192,RegionA,26.808,314.342,341.15,460.5525,0.0,0.0,0.0,0.0,460.5525,-0.0,0.0,79.63750000000005,0.0,0.0,64.5
193,RegionA,26.46,344.3,370.76,500.526,0.0,0.0,0.0,0.0,500.526,-0.0,0.0,87.344,0.0,0.0,64.5
194,RegionA,21.215,379.875,401.09,541.4715,0.0,0.0,0.0,0.0,541.4715,0.0,0.0,108.52850000000001,0.0,0.0,64.5
195,RegionA,20.6933333333,382.506667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,178.02999955004498,0.0,0.0,64.5
196,RegionA,11.2083333333,391.991667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,255.67999955004495,0.0,0.0,64.5
197,RegionA,7.7346666667,395.465333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,333.33000044995504,0.0,0.0,64.5
198,RegionA,3.6826666667,399.517333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,405.68000044995495,0.0,0.0,64.5
199,RegionA,2.9573333333,400.242667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,467.80999955004495,0.0,0.0,64.5
200,RegionA,2.18,401.02,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,515.4899999999999,0.0,0.0,64.5
201,RegionA,3.368,399.832,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
202,RegionA,28.37,370.87,399.24,538.974,0.0,0.0,0.0,0.0,538.974,0.0,0.0,561.026,0.0,0.0,64.5
203,RegionA,42.7946666667,326.685333,369.4799996667,498.797999550045,0.0,0.0,0.0,0.0,498.797999550045,0.0,0.0,590.982000449955,0.0,0.0,64.5
204,RegionA,46.4066666667,331.433333,377.8399996667,510.08399955004506,0.0,0.0,0.0,0.0,510.08399955004506,0.0,0.0,549.7260004499549,0.0,0.0,64.5
205,RegionA,33.016,286.334,319.35,431.12250000000006,0.0,0.0,0.0,0.0,431.12250000000006,0.0,0.0,581.0074999999999,0.0,0.0,64.5
206,RegionA,13.216,292.272,305.488,412.40880000000004,0.0,0.0,0.0,0.0,412.40880000000004,0.0,0.0,537.5912,0.0,0.0,64.5
207,RegionA,5.806,303.764,309.57,417.9195,0.0,0.0,0.0,0.0,417.9195,0.0,0.0,459.73049999999995,0.0,0.0,64.5
208,RegionA,7.0813333333,234.051667,241.1330003333,325.529550449955,0.0,0.0,0.0,0.0,325.529550449955,0.0,0.0,474.470449550045,0.0,0.0,64.5
209,RegionA,24.2693333333,204.950667,229.22000033330002,309.44700044995506,0.0,0.0,0.0,0.0,309.44700044995506,0.0,0.0,412.90299955004497,0.0,0.0,64.5
210,RegionA,23.728,210.022,233.75,315.5625,0.0,0.0,0.0,0.0,315.5625,0.0,0.0,334.4375,0.0,0.0,64.5
211,RegionA,17.936,222.614,240.55,324.74250000000006,0.0,0.0,0.0,0.0,324.74250000000006,0.0,0.0,263.12749999999994,0.0,0.0,64.5
212,RegionA,4.904,245.026,249.93,337.4055,0.0,0.0,0.0,0.0,337.4055,0.0,0.0,202.78450000000004,0.0,0.0,64.5
213,RegionA,14.9853333333,216.904667,231.89000033329998,313.051500449955,0.0,0.0,0.0,0.0,313.051500449955,0.0,0.0,197.16849955004506,0.0,0.0,64.5
214,RegionA,13.5813333333,256.198667,269.7800003333,364.203000449955,0.0,0.0,0.0,0.0,364.203000449955,0.0,0.0,135.79699955004497,0.0,0.0,64.5
215,RegionA,12.95,315.28,328.22999999999996,443.1105,0.0,0.0,0.0,0.0,443.1105,0.0,0.0,67.10950000000003,0.0,0.0,64.5
216,RegionA,7.9806666667,323.489333,331.4699996667,447.48449955004503,0.0,0.0,0.0,0.0,447.48449955004503,-0.0,0.0,92.70550044995503,0.0,0.0,64.5
217,RegionA,20.8006666667,340.709333,361.5099996667,488.03849955004506,0.0,0.0,0.0,0.0,488.03849955004506,-0.0,0.0,99.83150044995494,0.0,0.0,64.5
218,RegionA,21.942,381.258,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,0.0,64.5
219,RegionA,22.0536666667,381.146333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,178.03000044995497,0.0,0.0,64.5
220,RegionA,14.469,388.731,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,255.67999999999995,0.0,0.0,64.5
221,RegionA,20.124,383.076,403.20000000000005,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,333.3299999999999,0.0,0.0,64.5
222,RegionA,10.2706666667,392.929333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,405.68000044995506,0.0,0.0,64.5
223,RegionA,11.0093333333,392.190667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,467.80999955004495,0.0,0.0,64.5
224,RegionA,16.7913333333,386.408667,403.20000033329995,544.3200004499549,0.0,0.0,0.0,0.0,544.3200004499549,0.0,0.0,515.489999550045,0.0,0.0,64.5
225,RegionA,27.836,375.364,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
226,RegionA,27.1373333333,376.062667,403.20000033329995,544.3200004499549,0.0,0.0,0.0,0.0,544.3200004499549,0.0,0.0,555.6799995500451,0.0,0.0,64.5
227,RegionA,44.1013333333,335.068667,379.1700003333,511.879500449955,0.0,0.0,0.0,0.0,511.879500449955,0.0,0.0,577.900499550045,0.0,0.0,64.5
228,RegionA,42.5886666667,302.601333,345.18999966670003,466.0064995500451,0.0,0.0,0.0,0.0,466.0064995500451,0.0,0.0,593.8035004499549,0.0,0.0,64.5
229,RegionA,38.4846666667,279.775333,318.25999966669997,429.65099955004496,0.0,0.0,0.0,0.0,429.65099955004496,0.0,0.0,582.479000449955,0.0,0.0,64.5
230,RegionA,38.1893333333,280.554667,318.7440003333,430.30440044995504,0.0,0.0,0.0,0.0,430.30440044995504,0.0,0.0,519.695599550045,0.0,0.0,64.5
231,RegionA,29.7946666667,260.222333,290.0169996667,391.522949550045,0.0,0.0,0.0,0.0,391.522949550045,0.0,0.0,486.127050449955,0.0,0.0,64.5
232,RegionA,50.4646666667,205.635333,256.0999996667,345.734999550045,0.0,0.0,0.0,0.0,345.734999550045,0.0,0.0,454.265000449955,0.0,0.0,64.5
233,RegionA,34.1466666667,196.993333,231.13999966670002,312.03899955004505,0.0,0.0,0.0,0.0,312.03899955004505,0.0,0.0,410.311000449955,0.0,0.0,64.5
234,RegionA,30.739,223.391,254.13,343.07550000000003,0.0,0.0,0.0,0.0,343.07550000000003,0.0,0.0,306.92449999999997,0.0,0.0,64.5
235,RegionA,17.575,215.355,232.92999999999998,314.4555,0.0,0.0,0.0,0.0,314.4555,0.0,0.0,273.41450000000003,0.0,0.0,64.5
236,RegionA,15.4466666667,232.513333,247.95999966669999,334.745999550045,0.0,0.0,0.0,0.0,334.745999550045,0.0,0.0,205.44400044995507,0.0,0.0,64.5
237,RegionA,9.4293333333,250.440667,259.87000033329997,350.824500449955,0.0,0.0,0.0,0.0,350.824500449955,0.0,0.0,159.39549955004503,0.0,0.0,64.5
238,RegionA,27.6433333333,222.046667,249.69000033330002,337.08150044995506,0.0,0.0,0.0,0.0,337.08150044995506,0.0,0.0,162.91849955004494,0.0,0.0,64.5
239,RegionA,25.0503333333,308.269667,333.3200003333,449.982000449955,0.0,0.0,0.0,0.0,449.982000449955,-0.0,0.0,60.237999550045004,0.0,0.0,64.5
240,RegionA,25.9906666667,309.179333,335.1699996667,452.47949955004503,0.0,0.0,0.0,0.0,452.47949955004503,-0.0,0.0,87.71050044995502,0.0,0.0,64.5
241,RegionA,24.1006666667,354.349333,378.4499996667,510.9074995500451,0.0,0.0,0.0,0.0,510.9074995500451,-0.0,0.0,76.96250044995492,0.0,0.0,64.5
242,RegionA,5.3293333333,382.230667,387.56000033329997,523.206000449955,0.0,0.0,0.0,0.0,523.206000449955,0.0,0.0,126.79399955004499,0.0,0.0,64.5
243,RegionA,4.572,398.628,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,178.02999999999997,0.0,0.0,64.5
244,RegionA,7.5483333333,395.651667,403.20000033329995,544.3200004499549,0.0,0.0,0.0,0.0,544.3200004499549,0.0,0.0,255.67999955004507,0.0,0.0,64.5
245,RegionA,37.0013333333,366.198667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,333.32999955004493,0.0,0.0,64.5
246,RegionA,37.1633333333,366.036667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,405.67999955004495,0.0,0.0,64.5
247,RegionA,36.395,366.805,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,467.80999999999995,0.0,0.0,64.5
248,RegionA,35.5226666667,367.677333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,515.490000449955,0.0,0.0,64.5
249,RegionA,28.9746666667,374.225333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,545.460000449955,0.0,0.0,64.5
250,RegionA,12.6286666667,390.571333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,555.6800004499551,0.0,0.0,64.5
251,RegionA,8.1773333333,381.952667,390.1300003333,526.675500449955,0.0,0.0,0.0,0.0,526.675500449955,0.0,0.0,563.1044995500449,0.0,0.0,64.5
252,RegionA,17.751,315.969,333.71999999999997,450.522,0.0,0.0,0.0,0.0,450.522,0.0,0.0,609.288,0.0,0.0,64.5
253,RegionA,30.0966666667,320.505333,350.6019996667,473.31269955004507,0.0,0.0,0.0,0.0,473.31269955004507,0.0,0.0,538.8173004499549,0.0,0.0,64.5
254,RegionA,31.1966666667,299.913333,331.10999966670005,446.9984995500451,0.0,0.0,0.0,0.0,446.9984995500451,0.0,0.0,503.0015004499549,0.0,0.0,64.5
255,RegionA,51.886,232.569,284.455,384.01425,0.0,0.0,0.0,0.0,384.01425,0.0,0.0,493.63575,0.0,0.0,64.5
256,RegionA,47.5156666667,193.216333,240.7319996667,324.988199550045,0.0,0.0,0.0,0.0,324.988199550045,0.0,0.0,475.011800449955,0.0,0.0,64.5
257,RegionA,35.377,175.703,211.08,284.958,0.0,0.0,0.0,0.0,284.958,0.0,0.0,437.392,0.0,0.0,64.5
258,RegionA,30.9706666667,206.829333,237.7999996667,321.02999955004503,0.0,0.0,0.0,0.0,321.02999955004503,0.0,0.0,328.97000044995497,0.0,0.0,64.5
259,RegionA,26.6973333333,205.872667,232.57000033330002,313.96950044995504,0.0,0.0,0.0,0.0,313.96950044995504,0.0,0.0,273.90049955004497,0.0,0.0,64.5
260,RegionA,53.76,197.48,251.23999999999998,339.174,0.0,0.0,0.0,0.0,339.174,0.0,0.0,201.01600000000008,0.0,0.0,64.5
261,RegionA,47.1153333333,217.264667,264.3800003333,356.91300044995506,0.0,0.0,0.0,0.0,356.91300044995506,0.0,0.0,153.30699955004496,0.0,0.0,64.5
262,RegionA,53.8373333333,223.122667,276.9600003333,373.896000449955,0.0,0.0,0.0,0.0,373.896000449955,0.0,0.0,126.10399955004499,0.0,0.0,64.5
263,RegionA,51.0253333333,285.574667,336.6000003333,454.410000449955,0.0,0.0,0.0,0.0,454.410000449955,0.0,0.0,55.809999550045006,0.0,0.0,64.5
264,RegionA,32.3786666667,317.621333,349.9999996667,472.499999550045,0.0,0.0,0.0,0.0,472.499999550045,0.0,0.0,67.69000044995505,0.0,0.0,64.5
265,RegionA,21.3283333333,381.581667,402.9100003333,543.928500449955,0.0,0.0,0.0,0.0,543.928500449955,-0.0,0.0,43.94149955004502,0.0,0.0,64.5
266,RegionA,18.7386666667,384.461333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,105.68000044995495,0.0,0.0,64.5
267,RegionA,18.3666666667,384.833333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,178.03000044995508,0.0,0.0,64.5
268,RegionA,16.5346666667,386.665333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,255.68000044995506,0.0,0.0,64.5
269,RegionA,15.6173333333,387.582667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,333.32999955004493,0.0,0.0,64.5
270,RegionA,16.5746666667,386.625333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,405.68000044995495,0.0,0.0,64.5
271,RegionA,9.3826666667,393.817333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,467.81000044995494,0.0,0.0,64.5
272,RegionA,8.5413333333,394.658667,403.20000033329995,544.3200004499549,0.0,0.0,0.0,0.0,544.3200004499549,0.0,0.0,515.489999550045,0.0,0.0,64.5
273,RegionA,12.92,390.28,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
274,RegionA,14.9026666667,388.297333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,555.6800004499551,0.0,0.0,64.5
275,RegionA,18.5013333333,362.038667,380.5400003333,513.729000449955,0.0,0.0,0.0,0.0,513.729000449955,0.0,0.0,576.0509995500449,0.0,0.0,64.5
276,RegionA,18.7356666667,329.714333,348.4499996667,470.4074995500451,0.0,0.0,0.0,0.0,470.4074995500451,0.0,0.0,589.4025004499549,0.0,0.0,64.5
277,RegionA,15.161,323.359,338.52,457.002,0.0,0.0,0.0,0.0,457.002,0.0,0.0,555.1279999999999,0.0,0.0,64.5
278,RegionA,8.885,306.099,314.984,425.2284,0.0,0.0,0.0,0.0,425.2284,0.0,0.0,524.7716,0.0,0.0,64.5
279,RegionA,22.0983333333,251.381667,273.4800003333,369.198000449955,0.0,0.0,0.0,0.0,369.198000449955,0.0,0.0,508.451999550045,0.0,0.0,64.5
280,RegionA,32.428,220.302,252.73,341.1855,0.0,0.0,0.0,0.0,341.1855,0.0,0.0,458.8145,0.0,0.0,64.5
281,RegionA,33.054,192.166,225.22,304.047,0.0,0.0,0.0,0.0,304.047,0.0,0.0,418.303,0.0,0.0,64.5
282,RegionA,45.942,168.978,214.92000000000002,290.14200000000005,0.0,0.0,0.0,0.0,290.14200000000005,0.0,0.0,359.85799999999995,0.0,0.0,64.5
283,RegionA,40.067,192.523,232.59,313.9965,0.0,0.0,0.0,0.0,313.9965,0.0,0.0,273.8735,0.0,0.0,64.5
284,RegionA,32.2186666667,205.011333,237.2299996667,320.26049955004504,0.0,0.0,0.0,0.0,320.26049955004504,0.0,0.0,219.92950044995501,0.0,0.0,64.5
285,RegionA,22.2396666667,251.050333,273.2899996667,368.941499550045,0.0,0.0,0.0,0.0,368.941499550045,0.0,0.0,141.278500449955,0.0,0.0,64.5
286,RegionA,14.1273333333,281.472667,295.6000003333,399.060000449955,0.0,0.0,0.0,0.0,399.060000449955,0.0,0.0,100.939999550045,0.0,0.0,64.5
287,RegionA,6.3933333333,278.236667,284.6300003333,384.25050044995504,0.0,0.0,0.0,0.0,384.25050044995504,0.0,0.0,125.96949955004499,0.0,0.0,64.5
288,RegionA,11.1986666667,346.611333,357.8099996667,483.043499550045,0.0,0.0,0.0,0.0,483.043499550045,-0.0,0.0,57.146500449955056,0.0,0.0,64.5
289,RegionA,11.5433333333,340.166667,351.7100003333,474.80850044995503,0.0,0.0,0.0,0.0,474.80850044995503,0.0,0.0,113.06149955004497,0.0,0.0,64.5
290,RegionA,10.091,393.109,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,0.0,64.5
291,RegionA,10.676,392.524,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,178.02999999999997,0.0,0.0,64.5
292,RegionA,10.9706666667,392.229333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,255.68000044995495,0.0,0.0,64.5
293,RegionA,11.1386666667,392.061333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,333.33000044995504,0.0,0.0,64.5
294,RegionA,7.9866666667,395.213333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,405.68000044995506,0.0,0.0,64.5
295,RegionA,13.2866666667,389.913333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,467.81000044995494,0.0,0.0,64.5
296,RegionA,22.892,380.308,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,515.4899999999999,0.0,0.0,64.5
297,RegionA,26.645,376.555,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
298,RegionA,15.673,387.247,402.92,543.942,0.0,0.0,0.0,0.0,543.942,0.0,0.0,556.058,0.0,0.0,64.5
299,RegionA,12.2536666667,366.946333,379.19999966669997,511.91999955004496,0.0,0.0,0.0,0.0,511.91999955004496,0.0,0.0,577.860000449955,0.0,0.0,64.5
300,RegionA,10.1986666667,365.871333,376.06999966669997,507.694499550045,0.0,0.0,0.0,0.0,507.694499550045,0.0,0.0,552.1155004499549,0.0,0.0,64.5
301,RegionA,17.2206666667,331.969333,349.18999966670003,471.40649955004506,0.0,0.0,0.0,0.0,471.40649955004506,0.0,0.0,540.7235004499549,0.0,0.0,64.5
302,RegionA,15.5,305.293,320.793,433.07055,0.0,0.0,0.0,0.0,433.07055,0.0,0.0,516.92945,0.0,0.0,64.5
303,RegionA,16.04,289.097,305.137,411.93495,0.0,0.0,0.0,0.0,411.93495,0.0,0.0,465.71504999999996,0.0,0.0,64.5
304,RegionA,7.3093333333,239.390667,246.7000003333,333.045000449955,0.0,0.0,0.0,0.0,333.045000449955,0.0,0.0,466.954999550045,0.0,0.0,64.5
305,RegionA,13.5413333333,209.308667,222.85000033330002,300.847500449955,0.0,0.0,0.0,0.0,300.847500449955,0.0,0.0,421.502499550045,0.0,0.0,64.5
306,RegionA,19.3626666667,230.977333,250.33999966669998,337.958999550045,0.0,0.0,0.0,0.0,337.958999550045,0.0,0.0,312.041000449955,0.0,0.0,64.5
307,RegionA,20.4,217.67,238.07,321.3945,0.0,0.0,0.0,0.0,321.3945,0.0,0.0,266.4755,0.0,0.0,64.5
308,RegionA,31.3413333333,199.258667,230.6000003333,311.310000449955,0.0,0.0,0.0,0.0,311.310000449955,0.0,0.0,228.87999955004506,0.0,0.0,64.5
309,RegionA,24.212,256.838,281.05,379.4175,0.0,0.0,0.0,0.0,379.4175,0.0,0.0,130.8025,0.0,0.0,64.5
310,RegionA,21.97,247.64,269.61,363.97350000000006,0.0,0.0,0.0,0.0,363.97350000000006,0.0,0.0,136.02649999999994,0.0,0.0,64.5
311,RegionA,11.0046666667,324.195333,335.1999996667,452.51999955004504,0.0,0.0,0.0,0.0,452.51999955004504,0.0,0.0,57.700000449954985,0.0,0.0,64.5
312,RegionA,7.1293333333,350.650667,357.7800003333,483.00300044995504,0.0,0.0,0.0,0.0,483.00300044995504,0.0,0.0,57.186999550045016,0.0,0.0,64.5
313,RegionA,11.06,365.13,376.19,507.85650000000004,0.0,0.0,0.0,0.0,507.85650000000004,0.0,0.0,80.01349999999996,0.0,0.0,64.5
314,RegionA,28.312,367.098,395.41,533.8035000000001,0.0,0.0,0.0,0.0,533.8035000000001,0.0,0.0,116.1964999999999,0.0,0.0,64.5
315,RegionA,24.616,378.584,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,178.02999999999997,0.0,0.0,64.5
316,RegionA,31.8293333333,371.370667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,255.67999955004495,0.0,0.0,64.5
317,RegionA,20.656,382.544,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,333.3299999999999,0.0,0.0,64.5
318,RegionA,38.492,364.708,403.20000000000005,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,405.67999999999995,0.0,0.0,64.5
319,RegionA,25.4066666667,377.793333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,467.81000044995494,0.0,0.0,64.5
320,RegionA,36.7266666667,366.473333,403.1999996667,544.319999550045,0.0,0.0,0.0,0.0,544.319999550045,0.0,0.0,515.4900004499549,0.0,0.0,64.5
321,RegionA,31.3973333333,371.802667,403.2000003333,544.320000449955,0.0,0.0,0.0,0.0,544.320000449955,0.0,0.0,545.4599995500449,0.0,0.0,64.5
322,RegionA,25.684,374.596,400.28000000000003,540.378,0.0,0.0,0.0,0.0,540.378,0.0,0.0,559.622,0.0,0.0,64.5
323,RegionA,19.879,383.321,403.20000000000005,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,0.0,64.5
324,RegionA,15.161,354.989,370.15,499.7025,0.0,0.0,0.0,0.0,499.7025,0.0,0.0,560.1075,0.0,0.0,64.5
325,RegionA,24.0633333333,303.786667,327.85000033330004,442.5975004499551,0.0,0.0,0.0,0.0,442.5975004499551,0.0,0.0,569.5324995500449,0.0,0.0,64.5
326,RegionA,21.6863333333,301.517667,323.20400033330003,436.32540044995505,0.0,0.0,0.0,0.0,436.32540044995505,0.0,0.0,513.674599550045,0.0,0.0,64.5
327,RegionA,36.6626666667,234.217333,270.8799996667,365.687999550045,0.0,0.0,0.0,0.0,365.687999550045,0.0,0.0,511.962000449955,0.0,0.0,64.5
328,RegionA,55.1,197.703,252.803,341.28405000000004,0.0,0.0,0.0,0.0,341.28405000000004,0.0,0.0,458.71594999999996,0.0,0.0,64.5
329,RegionA,39.893,208.077,247.97,334.7595,0.0,0.0,0.0,0.0,334.7595,0.0,0.0,387.5905,0.0,0.0,64.5
330,RegionA,19.2346666667,203.475333,222.7099996667,300.65849955004506,0.0,0.0,0.0,0.0,300.65849955004506,0.0,0.0,349.34150044995494,0.0,0.0,64.5
331,RegionA,10.54,208.63,219.17,295.8795,0.0,0.0,0.0,0.0,295.8795,0.0,0.0,291.9905,0.0,0.0,64.5
332,RegionA,11.453,249.657,261.11,352.49850000000004,0.0,0.0,0.0,0.0,352.49850000000004,0.0,0.0,187.69150000000002,0.0,0.0,64.5
333,RegionA,30.5166666667,227.523333,258.0399996667,348.35399955004505,0.0,0.0,0.0,0.0,348.35399955004505,0.0,0.0,161.86600044995498,0.0,0.0,64.5
334,RegionA,34.546,267.234,301.78,407.40299999999996,0.0,0.0,0.0,0.0,407.40299999999996,0.0,0.0,92.59700000000004,0.0,0.0,64.5
335,RegionA,23.2206666667,281.659333,304.87999966670003,411.5879995500451,0.0,0.0,0.0,0.0,411.5879995500451,0.0,0.0,98.63200044995494,0.0,0.0,64.5
336,RegionA,18.5203333333,346.449667,364.9700003333,492.70950044995504,0.0,0.0,0.0,0.0,492.70950044995504,-0.0,0.0,47.48049955004501,0.0,0.0,64.5
337,RegionA,42.0413333333,338.328667,380.3700003333,513.4995004499551,0.0,0.0,0.0,0.0,513.4995004499551,0.0,0.0,74.37049955004488,0.0,0.0,64.5
338,RegionA,38.392,364.808,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,0.0,64.5
339,RegionA,34.791,368.409,403.2,544.32,0.0,0.0,0.0,0.0,544.32,0.0,0.0,178.02999999999997,0.0,0.0,64.5
340,RegionA,18.3856666667,384.814333,403.19999966669997,544.3199995500449,0.0,0.0,0.0,0.0,544.3199995500449,0.0,0.0,255.68000044995506,0.0,0.0,64.5
